"Elapsed.Time","Heart.Rate.PulseOx1","PPG.PulseOx1","SpO2.PulseOx1","BioRadio.Event","X","ID","undetrended"
"00:01:56.752",68,72.9185943603516,96,0,NA,8730,76.5786292552948
"00:01:56.764",68,72.8429107666016,96,0,NA,8731,76.2816517353058
"00:01:56.776",68,72.7843170166016,96,0,NA,8732,75.9993989467621
"00:01:56.792",68,72.730598449707,96,0,NA,8733,75.7201902866363
"00:01:56.804",68,72.674446105957,96,0,NA,8734,75.4368691444397
"00:01:56.816",68,72.615852355957,96,0,NA,8735,75.1493518352508
"00:01:56.832",68,72.571907043457,96,0,NA,8736,74.8746519088745
"00:01:56.844",68,72.610969543457,96,0,NA,8737,74.6815865039825
"00:01:56.856",68,72.8868560791016,96,0,NA,8738,74.7265658378602
"00:01:56.868",68,73.6241683959961,96,0,NA,8739,75.2415924072266
"00:01:56.884",68,75.0524139404297,96,0,NA,8740,76.470593214035
"00:01:56.896",68,77.3131942749023,96,0,NA,8741,78.5767614841461
"00:01:56.912",68,80.3747634887695,96,0,NA,8742,81.554368019104
"00:01:56.924",68,83.9905395507813,96,0,NA,8743,85.1818554401398
"00:01:56.936",68,87.7796630859375,96,0,NA,8744,89.0956833362579
"00:01:56.948",68,91.2953414916992,96,0,NA,8745,92.8544762134552
"00:01:56.964",68,94.1664733886719,96,0,NA,8746,96.0785875320435
"00:01:56.976",68,96.15869140625,96,0,NA,8747,98.5135078430176
"00:01:56.992",68,97.2182769775391,96,0,NA,8748,100.078052520752
"00:01:57.004",68,97.4087142944336,96,0,NA,8749,100.806560993195
"00:01:57.016",68,96.8764801025391,96,0,NA,8750,100.818349123001
"00:01:57.028",68,95.81201171875,96,0,NA,8751,100.281270742416
"00:01:57.044",68,94.4130630493164,96,0,NA,8752,99.3764474391937
"00:01:57.056",68,92.8432159423828,96,0,NA,8753,98.2570085525513
"00:01:57.072",68,91.2342987060547,96,0,NA,8754,97.0494418144226
"00:01:57.084",68,89.6522445678711,96,0,NA,8755,95.8184595108032
"00:01:57.096",68,88.1287841796875,96,0,NA,8756,94.5966317653656
"00:01:57.112",68,86.6736831665039,96,0,NA,8757,93.3955552577972
"00:01:57.124",68,85.3064804077148,96,0,NA,8758,92.2369050979614
"00:01:57.136",68,84.0588989257813,96,0,NA,8759,91.155151128769
"00:01:57.152",68,82.9871063232422,96,0,NA,8760,90.2101991176605
"00:01:57.164",68,82.1423645019531,96,0,NA,8761,89.4588043689727
"00:01:57.176",68,81.5539779663086,96,0,NA,8762,88.9373667240143
"00:01:57.188",68,81.2097320556641,96,0,NA,8763,88.6416826248169
"00:01:57.204",68,81.0656890869141,96,0,NA,8764,88.5354437828064
"00:01:57.216",68,81.0559234619141,96,0,NA,8765,88.5589809417725
"00:01:57.232",68,81.1023101806641,96,0,NA,8766,88.6383652687073
"00:01:57.244",68,81.1389312744141,96,0,NA,8767,88.7094335556031
"00:01:57.256",68,81.1071929931641,96,0,NA,8768,88.7132868766785
"00:01:57.268",68,80.9753570556641,96,0,NA,8769,88.6160507202149
"00:01:57.284",68,80.7165603637695,96,0,NA,8770,88.3877339363098
"00:01:57.296",68,80.3283767700195,96,0,NA,8771,88.0219428539276
"00:01:57.312",68,79.818115234375,96,0,NA,8772,87.5219430923462
"00:01:57.324",68,79.2150726318359,96,0,NA,8773,86.9132165908813
"00:01:57.336",68,78.5412368774414,96,0,NA,8774,86.2148518562317
"00:01:57.348",68,77.8307800292969,96,0,NA,8775,85.4588086605072
"00:01:57.364",68,77.1203155517578,96,0,NA,8776,84.6805560588837
"00:01:57.376",68,76.4342727661133,96,0,NA,8777,83.9045231342316
"00:01:57.392",68,75.7970581054688,96,0,NA,8778,83.1558794975281
"00:01:57.404",68,75.2184295654297,96,0,NA,8779,82.4459090232849
"00:01:57.416",68,74.7057266235352,96,0,NA,8780,81.7837820053101
"00:01:57.428",68,74.2491760253906,96,0,NA,8781,81.161785364151
"00:01:57.444",68,73.8536682128906,96,0,NA,8782,80.5865643024444
"00:01:57.456",68,73.5094223022461,96,0,NA,8783,80.0502455234528
"00:01:57.472",68,73.2115631103516,96,0,NA,8784,79.5495557785035
"00:01:57.484",68,72.9600982666016,96,0,NA,8785,79.0859522819519
"00:01:57.496",68,72.747688293457,96,0,NA,8786,78.6535453796386
"00:01:57.508",68,72.571907043457,96,0,NA,8787,78.2511293888092
"00:01:57.524",68,72.422981262207,96,0,NA,8788,77.8700757026672
"00:01:57.536",68,72.293586730957,96,0,NA,8789,77.5038993358612
"00:01:57.548",68,72.1788330078125,96,0,NA,8790,77.1483201980591
"00:01:57.564",68,72.0762939453125,96,0,NA,8791,76.8013696670532
"00:01:57.576",68,71.9835205078125,96,0,NA,8792,76.4609804153442
"00:01:57.588",68,71.8956298828125,96,0,NA,8793,76.1225748062134
"00:01:57.604",68,71.8175048828125,96,0,NA,8794,75.7911882400513
"00:01:57.616",68,71.741813659668,96,0,NA,8795,75.4597940444947
"00:01:57.628",68,71.673454284668,96,0,NA,8796,75.1333663463593
"00:01:57.644",68,71.627067565918,96,0,NA,8797,74.8267750740052
"00:01:57.656",68,71.668571472168,96,0,NA,8798,74.6066248416901
"00:01:57.668",68,71.9346923828125,96,0,NA,8799,74.6123886108398
"00:01:57.684",68,72.632942199707,96,0,NA,8800,75.0585975646972
"00:01:57.696",68,73.9879455566406,96,0,NA,8801,76.1833803653717
"00:01:57.708",68,76.1388549804688,96,0,NA,8802,78.1464130878449
"00:01:57.724",68,79.0588226318359,96,0,NA,8803,80.9457199573516
"00:01:57.736",68,82.5232315063477,96,0,NA,8804,84.3807170391083
"00:01:57.752",68,86.1707458496094,96,0,NA,8805,88.1070823669434
"00:01:57.764",68,89.5692367553711,96,0,NA,8806,91.6984090805054
"00:01:57.776",68,92.3451614379883,96,0,NA,8807,94.7733724117279
"00:01:57.792",68,94.2763442993164,96,0,NA,8808,97.0903415679932
"00:01:57.804",68,95.3017501831055,96,0,NA,8809,98.5618832111359
"00:01:57.816",68,95.4824142456055,96,0,NA,8810,99.2207269668579
"00:01:57.832",68,94.9550628662109,96,0,NA,8811,99.1772010326385
"00:01:57.844",68,93.9223327636719,96,0,NA,8812,98.6118166446686
"00:01:57.856",68,92.5722122192383,96,0,NA,8813,97.6967689990997
"00:01:57.868",68,91.0658416748047,96,0,NA,8814,96.5832800865173
"00:01:57.884",68,89.5106430053711,96,0,NA,8815,95.3738889694214
"00:01:57.896",68,87.9700927734375,96,0,NA,8816,94.1305463314056
"00:01:57.912",68,86.4637222290039,96,0,NA,8817,92.873241186142
"00:01:57.924",68,85.0086212158203,96,0,NA,8818,91.6201314926147
"00:01:57.936",68,83.6267623901367,96,0,NA,8819,90.3947920799255
"00:01:57.948",68,82.3767471313477,96,0,NA,8820,89.2581131458283
"00:01:57.964",68,81.3244857788086,96,0,NA,8821,88.2801251411438
"00:01:57.976",68,80.5212478637695,96,0,NA,8822,87.5182774066925
"00:01:57.988",68,79.986572265625,96,0,NA,8823,86.9998908042908
"00:01:58.004",68,79.7009201049805,96,0,NA,8824,86.713819026947
"00:01:58.016",68,79.6081466674805,96,0,NA,8825,86.6116993427277
"00:01:58.028",68,79.6374435424805,96,0,NA,8826,86.6287508010865
"00:01:58.044",68,79.7155685424805,96,0,NA,8827,86.695545911789
"00:01:58.056",68,79.774169921875,96,0,NA,8828,86.745258808136
"00:01:58.068",68,79.764404296875,96,0,NA,8829,86.7284359931946
"00:01:58.084",68,79.6496505737305,96,0,NA,8830,86.6063199043274
"00:01:58.096",68,79.4055099487305,96,0,NA,8831,86.3512308597565
"00:01:58.112",68,79.0319671630859,96,0,NA,8832,85.9591102600097
"00:01:58.124",68,78.5461196899414,96,0,NA,8833,85.4430117607117
"00:01:58.136",68,77.9699401855469,96,0,NA,8834,84.8213984966278
"00:01:58.148",68,77.3400497436523,96,0,NA,8835,84.1280686855316
"00:01:58.164",68,76.6906204223633,96,0,NA,8836,83.3955159187317
"00:01:58.176",68,76.0460815429688,96,0,NA,8837,82.6475589275361
"00:01:58.188",70,75.4283981323242,95,0,NA,8838,81.9063155651092
"00:01:58.204",70,74.8546600341797,95,0,NA,8839,81.1897149085999
"00:01:58.216",70,74.3273086547852,95,0,NA,8840,80.5015716552735
"00:01:58.228",70,73.8487854003906,95,0,NA,8841,79.8457767963409
"00:01:58.244",70,73.4288558959961,95,0,NA,8842,79.2336218357086
"00:01:58.256",70,73.0650787353516,95,0,NA,8843,78.664496421814
"00:01:58.268",70,72.7574615478516,95,0,NA,8844,78.1401629447937
"00:01:58.284",70,72.498664855957,95,0,NA,8845,77.6550369262695
"00:01:58.296",70,72.283821105957,95,0,NA,8846,77.2057764530182
"00:01:58.308",70,72.1080322265625,95,0,NA,8847,76.7888569831848
"00:01:58.324",70,71.9713134765625,95,0,NA,8848,76.4055142402649
"00:01:58.336",70,71.8736572265625,95,0,NA,8849,76.0569615364075
"00:01:58.348",70,71.8150634765625,95,0,NA,8850,75.7444195747375
"00:01:58.364",70,71.7955322265625,95,0,NA,8851,75.4691090583801
"00:01:58.376",70,71.8077392578125,95,0,NA,8852,75.2249264717102
"00:01:58.388",70,71.8443603515625,95,0,NA,8853,75.0055394172668
"00:01:58.404",70,71.8956298828125,95,0,NA,8854,74.8019452095032
"00:01:58.416",70,71.9493408203125,95,0,NA,8855,74.6023945808411
"00:01:58.428",70,71.9957275390625,95,0,NA,8856,74.3971982002258
"00:01:58.444",70,72.0225830078125,95,0,NA,8857,74.1739201545715
"00:01:58.456",70,72.0299072265625,95,0,NA,8858,73.9319500923157
"00:01:58.468",70,72.0177001953125,95,0,NA,8859,73.6706776618958
"00:01:58.484",70,72.0103759765625,95,0,NA,8860,73.4139065742493
"00:01:58.496",70,72.0543212890625,95,0,NA,8861,73.2081761360168
"00:01:58.508",70,72.281379699707,95,0,NA,8862,73.1869320869446
"00:01:58.524",70,72.8892974853516,95,0,NA,8863,73.553642988205
"00:01:58.536",70,74.1002502441406,95,0,NA,8864,74.5423862934112
"00:01:58.548",70,76.0631713867188,95,0,NA,8865,76.3209402561188
"00:01:58.564",70,78.7780609130859,95,0,NA,8866,78.9128038883209
"00:01:58.576",70,82.0715637207031,95,0,NA,8867,82.168121099472
"00:01:58.588",70,85.5921249389648,95,0,NA,8868,85.7534186840057
"00:01:58.604",70,88.9271392822266,95,0,NA,8869,89.2631869316102
"00:01:58.616",70,91.7006149291992,95,0,NA,8870,92.3156356811523
"00:01:58.628",70,93.6733016967773,95,0,NA,8871,94.6539666652679
"00:01:58.644",70,94.7548675537109,95,0,NA,8872,96.1628232002258
"00:01:58.656",70,94.9843597412109,95,0,NA,8873,96.8534049987793
"00:01:58.668",70,94.4985122680664,95,0,NA,8874,96.8358187675476
"00:01:58.684",70,93.4779891967773,95,0,NA,8875,96.2683742046356
"00:01:58.696",70,92.1034545898438,95,0,NA,8876,95.3150267601014
"00:01:58.708",70,90.5409317016602,95,0,NA,8877,94.1307368278504
"00:01:58.724",70,88.9124908447266,95,0,NA,8878,92.8317000865937
"00:01:58.736",70,87.288932800293,95,0,NA,8879,91.4866573810578
"00:01:58.752",70,85.7190780639648,95,0,NA,8880,90.1445817947387
"00:01:58.764",70,84.2493286132813,95,0,NA,8881,88.8535535335541
"00:01:58.776",70,82.9358367919922,95,0,NA,8882,87.6728532314301
"00:01:58.792",70,81.8445129394531,95,0,NA,8883,86.6732742786407
"00:01:58.804",70,81.0290679931641,95,0,NA,8884,85.9154703617096
"00:01:58.816",70,80.5261306762695,95,0,NA,8885,85.4446914196014
"00:01:58.832",70,80.3210525512695,95,0,NA,8886,85.2560548782348
"00:01:58.844",70,80.3625564575195,95,0,NA,8887,85.307591676712
"00:01:58.856",70,80.5627517700195,95,0,NA,8888,85.5191168785095
"00:01:58.868",70,80.8361968994141,95,0,NA,8889,85.8101480007172
"00:01:58.884",70,81.0925445556641,95,0,NA,8890,86.0926268100739
"00:01:58.896",70,81.2634506225586,95,0,NA,8891,86.2976748943329
"00:01:58.912",70,81.2976303100586,95,0,NA,8892,86.3713374137878
"00:01:58.924",70,81.1731109619141,95,0,NA,8893,86.2873690128327
"00:01:58.936",70,80.8850250244141,95,0,NA,8894,86.0359427928925
"00:01:58.948",70,80.4528884887695,95,0,NA,8895,85.6314632892608
"00:01:58.964",70,79.910888671875,95,0,NA,8896,85.1036162376404
"00:01:58.976",70,79.2883224487305,95,0,NA,8897,84.478265285492
"00:01:58.992",70,78.6266860961914,95,0,NA,8898,83.7943890094757
"00:01:59.004",70,77.9577331542969,95,0,NA,8899,83.0825200080872
"00:01:59.016",70,77.3156356811523,95,0,NA,8900,82.3766016960144
"00:01:59.028",70,76.7199172973633,95,0,NA,8901,81.6969969272614
"00:01:59.044",70,76.1803588867188,95,0,NA,8902,81.0549359321595
"00:01:59.056",70,75.7018356323242,95,0,NA,8903,80.4570488929748
"00:01:59.072",70,75.2794723510742,95,0,NA,8904,79.900367975235
"00:01:59.084",70,74.9034881591797,95,0,NA,8905,79.3768672943115
"00:01:59.096",70,74.5738906860352,95,0,NA,8906,78.8880038261414
"00:01:59.112",70,74.2858047485352,95,0,NA,8907,78.43035197258
"00:01:59.124",70,74.0367736816406,95,0,NA,8908,78.0027523040771
"00:01:59.136",70,73.8292541503906,95,0,NA,8909,77.6088819503784
"00:01:59.152",70,73.6632308959961,95,0,NA,8910,77.2500228881836
"00:01:59.164",70,73.5338363647461,95,0,NA,8911,76.9226043224335
"00:01:59.176",70,73.4435043334961,95,0,NA,8912,76.6302046775818
"00:01:59.188",70,73.3873519897461,95,0,NA,8913,76.3691618442535
"00:01:59.204",70,73.3604965209961,95,0,NA,8914,76.1356611251831
"00:01:59.216",70,73.3580551147461,95,0,NA,8915,75.9257352352142
"00:01:59.232",70,73.3751449584961,95,0,NA,8916,75.7352643013
"00:01:59.244",70,73.4020004272461,95,0,NA,8917,75.5550930500031
"00:01:59.256",70,73.4239730834961,95,0,NA,8918,75.3708782196045
"00:01:59.268",70,73.4337387084961,95,0,NA,8919,75.1751430034637
"00:01:59.284",70,73.4239730834961,95,0,NA,8920,74.9601817131042
"00:01:59.296",70,73.3971176147461,95,0,NA,8921,74.7278254032135
"00:01:59.312",70,73.3775863647461,95,0,NA,8922,74.5019540786743
"00:01:59.324",70,73.4386215209961,95,0,NA,8923,74.3560388088226
"00:01:59.336",70,73.7315902709961,95,0,NA,8924,74.4439644813538
"00:01:59.348",70,74.4786758422852,95,0,NA,8925,74.9951622486115
"00:01:59.364",70,75.8995971679688,95,0,NA,8926,76.2435421943665
"00:01:59.376",70,78.1188659667969,95,0,NA,8927,78.3346734046936
"00:01:59.392",70,81.0925445556641,95,0,NA,8928,81.2495665550232
"00:01:59.404",70,84.5886917114258,95,0,NA,8929,84.7798557281494
"00:01:59.416",70,88.2313232421875,95,0,NA,8930,88.5658838748932
"00:01:59.428",70,91.6005172729492,95,0,NA,8931,92.1923067569733
"00:01:59.444",70,94.3398208618164,95,0,NA,8932,95.2941265106201
"00:01:59.456",70,96.234375,95,0,NA,8933,97.6368000507355
"00:01:59.472",70,97.2256011962891,95,0,NA,8934,99.1353504657746
"00:01:59.484",70,97.3769760131836,95,0,NA,8935,99.8250253200531
"00:01:59.496",70,96.8349761962891,95,0,NA,8936,99.8260560035706
"00:01:59.508",70,95.794921875,95,0,NA,8937,99.3120946884155
"00:01:59.524",70,94.4472427368164,95,0,NA,8938,98.4580068588257
"00:01:59.536",70,92.9555206298828,95,0,NA,8939,97.4177610874176
"00:01:59.548",70,91.4174118041992,95,0,NA,8940,96.2845122814178
"00:01:59.564",70,89.8841857910156,95,0,NA,8941,95.1080803871155
"00:01:59.576",70,88.370491027832,95,0,NA,8942,93.9032664299011
"00:01:59.588",70,86.8958587646484,95,0,NA,8943,92.6902120113372
"00:01:59.604",70,85.4944686889648,95,0,NA,8944,91.5043175220489
"00:01:59.616",70,84.2273559570313,95,0,NA,8945,90.4089069366456
"00:01:59.628",70,83.1628875732422,95,0,NA,8946,89.4765434265137
"00:01:59.644",70,82.3523330688477,95,0,NA,8947,88.764829158783
"00:01:59.656",70,81.8127746582031,95,0,NA,8948,88.2987811565399
"00:01:59.668",70,81.5173568725586,95,0,NA,8949,88.0600125789642
"00:01:59.684",70,81.4026107788086,95,0,NA,8950,87.9926838874817
"00:01:59.696",70,81.3928451538086,95,0,NA,8951,88.0267498493195
"00:01:59.708",70,81.4172592163086,95,0,NA,8952,88.094690322876
"00:01:59.724",70,81.4123764038086,95,0,NA,8953,88.1340968608856
"00:01:59.736",70,81.3244857788086,95,0,NA,8954,88.0903429985046
"00:01:59.752",70,81.1218414306641,95,0,NA,8955,87.9290888309479
"00:01:59.764",70,80.7946929931641,95,0,NA,8956,87.6369979381562
"00:01:59.776",70,80.3454666137695,95,0,NA,8957,87.2126057147979
"00:01:59.792",70,79.783935546875,95,0,NA,8958,86.6618704795837
"00:01:59.804",70,79.1393890380859,95,0,NA,8959,86.0105719566345
"00:01:59.816",70,78.4435806274414,95,0,NA,8960,85.2878694534302
"00:01:59.832",70,77.7404403686523,95,0,NA,8961,84.5360910892486
"00:01:59.844",70,77.0519561767578,95,0,NA,8962,83.7769956588745
"00:01:59.856",71,76.4025344848633,95,0,NA,8963,83.0354475975037
"00:01:59.868",71,75.8043823242188,95,0,NA,8964,82.3248746395112
"00:01:59.884",71,75.2648239135742,95,0,NA,8965,81.6542031764984
"00:01:59.896",71,74.7838592529297,95,0,NA,8966,81.0252642631531
"00:01:59.908",71,74.3639297485352,95,0,NA,8967,80.4423303604126
"00:01:59.924",71,73.9977111816406,95,0,NA,8968,79.8999845981598
"00:01:59.936",71,73.6827621459961,95,0,NA,8969,79.3974640369415
"00:01:59.948",71,73.4093246459961,95,0,NA,8970,78.9266128540039
"00:01:59.964",71,73.1651763916016,95,0,NA,8971,78.4765059947968
"00:01:59.976",71,72.9478912353516,95,0,NA,8972,78.0456326007843
"00:01:59.988",71,72.7672271728516,95,0,NA,8973,77.6445901393891
"00:02:00.004",71,72.620735168457,95,0,NA,8974,77.2720739841461
"00:02:00.016",71,72.510871887207,95,0,NA,8975,76.9316086769104
"00:02:00.028",71,72.432746887207,95,0,NA,8976,76.6194484233856
"00:02:00.044",71,72.381477355957,95,0,NA,8977,76.3317022323608
"00:02:00.056",71,72.357063293457,95,0,NA,8978,76.0692093372345
"00:02:00.068",71,72.352180480957,95,0,NA,8979,75.825484752655
"00:02:00.084",71,72.364387512207,95,0,NA,8980,75.5986974239349
"00:02:00.096",71,72.386360168457,95,0,NA,8981,75.3820571899414
"00:02:00.112",71,72.410774230957,95,0,NA,8982,75.1685450077057
"00:02:00.124",71,72.418098449707,95,0,NA,8983,74.9387059211731
"00:02:00.136",71,72.398567199707,95,0,NA,8984,74.6822402477264
"00:02:00.148",71,72.352180480957,95,0,NA,8985,74.3983087539673
"00:02:00.164",71,72.305793762207,95,0,NA,8986,74.1129276752472
"00:02:00.176",71,72.325325012207,95,0,NA,8987,73.8920149803161
"00:02:00.188",71,72.557258605957,95,0,NA,8988,73.8841149806976
"00:02:00.204",71,73.2359771728516,95,0,NA,8989,74.3302478790284
"00:02:00.216",71,74.6007461547852,95,0,NA,8990,75.4836411476136
"00:02:00.228",71,76.7956085205078,95,0,NA,8991,77.5097768306732
"00:02:00.244",71,79.805908203125,95,0,NA,8992,80.4199392795563
"00:02:00.256",71,83.4094772338867,95,0,NA,8993,84.0174429416656
"00:02:00.268",71,87.2181243896484,95,0,NA,8994,87.9326362609863
"00:02:00.284",71,90.7826385498047,95,0,NA,8995,91.7227168083191
"00:02:00.296",71,93.7318954467773,95,0,NA,8996,95.0089311599731
"00:02:00.308",71,95.82421875,95,0,NA,8997,97.5303761959076
"00:02:00.324",71,96.9814605712891,95,0,NA,8998,99.1821248531342
"00:02:00.336",71,97.2719955444336,95,0,NA,8999,100.003330469131
"00:02:00.348",71,96.8447418212891,95,0,NA,9000,100.115826606751
"00:02:00.364",71,95.892578125,95,0,NA,9001,99.6900610923767
"00:02:00.376",71,94.6254653930664,95,0,NA,9002,98.9195914268494
"00:02:00.392",71,93.2118682861328,95,0,NA,9003,97.9630401134491
"00:02:00.404",71,91.7689819335938,95,0,NA,9004,96.9330246448517
"00:02:00.416",71,90.3407363891602,95,0,NA,9005,95.8725597858429
"00:02:00.428",71,88.9173736572266,95,0,NA,9006,94.7723450660706
"00:02:00.444",71,87.486686706543,95,0,NA,9007,93.6203260421753
"00:02:00.456",71,86.0511169433594,95,0,NA,9008,92.4187152385712
"00:02:00.472",71,84.6497268676758,95,0,NA,9009,91.2064225673676
"00:02:00.484",71,83.3484420776367,95,0,NA,9010,90.0504417419433
"00:02:00.496",71,82.2326965332031,95,0,NA,9011,89.0393350124359
"00:02:00.508",71,81.3635482788086,95,0,NA,9012,88.239958524704
"00:02:00.524",71,80.7482986450195,95,0,NA,9013,87.6673197746277
"00:02:00.536",71,80.3698806762695,95,0,NA,9014,87.3122861385345
"00:02:00.548",71,80.167236328125,95,0,NA,9015,87.1212005615234
"00:02:00.564",71,80.074462890625,95,0,NA,9016,87.0336532592773
"00:02:00.576",71,80.020751953125,95,0,NA,9017,86.9822692871094
"00:02:00.588",71,79.947509765625,95,0,NA,9018,86.9096755981445
"00:02:00.604",71,79.801025390625,95,0,NA,9019,86.7615509033203
"00:02:00.616",71,79.5544357299805,95,0,NA,9020,86.5087432861328
"00:02:00.628",71,79.1930999755859,95,0,NA,9021,86.1334836483001
"00:02:00.644",71,78.7145767211914,95,0,NA,9022,85.6297447681427
"00:02:00.656",71,78.1335144042969,95,0,NA,9023,85.0085129737854
"00:02:00.668",71,77.4767684936523,95,0,NA,9024,84.2934393882751
"00:02:00.684",71,76.7785186767578,95,0,NA,9025,83.5163385868072
"00:02:00.696",71,76.0607299804688,95,0,NA,9026,82.6978785991669
"00:02:00.708",71,75.3527145385742,95,0,NA,9027,81.866760969162
"00:02:00.724",71,74.6813125610352,95,0,NA,9028,81.0501313209534
"00:02:00.736",71,74.0538635253906,95,0,NA,9029,80.2564733028412
"00:02:00.752",71,73.4776840209961,95,0,NA,9030,79.4944770336151
"00:02:00.764",71,72.9576568603516,95,0,NA,9031,78.7706274986268
"00:02:00.776",71,72.501106262207,95,0,NA,9032,78.0940036773681
"00:02:00.792",71,72.1055908203125,95,0,NA,9033,77.4641478061676
"00:02:00.804",71,71.7760009765625,95,0,NA,9034,76.8878576755524
"00:02:00.816",71,71.509880065918,95,0,NA,9035,76.3647367954254
"00:02:00.832",71,71.302360534668,95,0,NA,9036,75.8919010162354
"00:02:00.844",71,71.1461029052734,95,0,NA,9037,75.4638421535492
"00:02:00.856",71,71.0313568115234,95,0,NA,9038,75.0724117755889
"00:02:00.868",71,70.9532318115234,95,0,NA,9039,74.7140166759491
"00:02:00.884",71,70.9068450927734,95,0,NA,9040,74.3849184513092
"00:02:00.896",71,70.8897552490234,95,0,NA,9041,74.0836675167083
"00:02:00.912",71,70.9068450927734,95,0,NA,9042,73.8160622119903
"00:02:00.924",71,70.9581146240234,95,0,NA,9043,73.5831706523895
"00:02:00.936",71,71.0411224365234,95,0,NA,9044,73.3836195468902
"00:02:00.948",71,71.1436614990234,95,0,NA,9045,73.2061936855316
"00:02:00.964",71,71.258415222168,95,0,NA,9046,73.0441868305207
"00:02:00.976",71,71.373161315918,95,0,NA,9047,72.8857583999634
"00:02:00.992",71,71.473258972168,95,0,NA,9048,72.7162673473358
"00:02:01.004",71,71.548942565918,95,0,NA,9049,72.5254902839661
"00:02:01.016",71,71.592887878418,95,0,NA,9050,72.305340051651
"00:02:01.028",71,71.595329284668,95,0,NA,9051,72.0450592041016
"00:02:01.044",71,71.563591003418,95,0,NA,9052,71.7506749629975
"00:02:01.056",71,71.512321472168,95,0,NA,9053,71.4357676506043
"00:02:01.072",71,71.495231628418,95,0,NA,9054,71.1534378528595
"00:02:01.084",71,71.631950378418,95,0,NA,9055,71.0243825912476
"00:02:01.096",71,72.1177978515625,95,0,NA,9056,71.2487285137177
"00:02:01.112",71,73.2066802978516,95,0,NA,9057,72.0912921428681
"00:02:01.124",71,75.0963592529297,95,0,NA,9058,73.768679857254
"00:02:01.136",71,77.8478698730469,95,0,NA,9059,76.3669517040253
"00:02:01.152",71,81.3147201538086,95,0,NA,9060,79.7665479183197
"00:02:01.164",71,85.1673126220703,95,0,NA,9061,83.6602253913879
"00:02:01.176",71,88.9491119384766,95,0,NA,9062,87.6035032272339
"00:02:01.188",71,92.2304077148438,95,0,NA,9063,91.1644587516785
"00:02:01.204",71,94.6938247680664,95,0,NA,9064,94.01007604599
"00:02:01.216",71,96.205078125,95,0,NA,9065,95.9805114269257
"00:02:01.232",71,96.7837066650391,95,0,NA,9066,97.065548658371
"00:02:01.244",71,96.5542068481445,95,0,NA,9067,97.3605396747589
"00:02:01.256",71,95.7094650268555,95,0,NA,9068,97.0331168174744
"00:02:01.268",71,94.4618911743164,95,0,NA,9069,96.2764637470245
"00:02:01.284",71,92.9994659423828,95,0,NA,9070,95.2659726142883
"00:02:01.296",71,91.4589157104492,95,0,NA,9071,94.1316556930542
"00:02:01.312",71,89.9110412597656,95,0,NA,9072,92.9418723583221
"00:02:01.324",71,88.394905090332,95,0,NA,9073,91.7354562282562
"00:02:01.336",71,86.9227142333984,95,0,NA,9074,90.5256061553955
"00:02:01.348",71,85.5164413452148,95,0,NA,9075,89.3356680870056
"00:02:01.364",71,84.2249145507813,95,0,NA,9076,88.21653008461
"00:02:01.376",71,83.1116180419922,95,0,NA,9077,87.2352621555329
"00:02:01.392",71,82.2351379394531,95,0,NA,9078,86.456020116806
"00:02:01.404",71,81.6321029663086,95,0,NA,9079,85.9228332042694
"00:02:01.416",71,81.2976303100586,95,0,NA,9080,85.6393637657166
"00:02:01.428",71,81.1902008056641,95,0,NA,9081,85.5724852085114
"00:02:01.444",71,81.2439117431641,95,0,NA,9082,85.6633899211884
"00:02:01.456",71,81.3684310913086,95,0,NA,9083,85.8267815113068
"00:02:01.472",71,81.4831771850586,95,0,NA,9084,85.9842910766602
"00:02:01.484",71,81.5173568725586,95,0,NA,9085,86.0648200511932
"00:02:01.496",71,81.4197006225586,95,0,NA,9086,86.0145812034607
"00:02:01.508",71,81.1706695556641,95,0,NA,9087,85.8099157810212
"00:02:01.524",71,80.7702789306641,95,0,NA,9088,85.4461085796357
"00:02:01.536",71,80.235595703125,95,0,NA,9089,84.9354965686798
"00:02:01.548",71,79.5959396362305,95,0,NA,9090,84.303202867508
"00:02:01.564",71,78.8903656005859,95,0,NA,9091,83.5850019454956
"00:02:01.576",71,78.1652526855469,95,0,NA,9092,82.8252129554749
"00:02:01.588",71,77.4474716186523,95,0,NA,9093,82.0500960350036
"00:02:01.604",71,76.7711944580078,95,0,NA,9094,81.294052362442
"00:02:01.616",71,76.1461791992188,95,0,NA,9095,80.5681369304658
"00:02:01.628",71,75.5846481323242,95,0,NA,9096,79.8861739635467
"00:02:01.644",71,75.0841522216797,95,0,NA,9097,79.2476983070374
"00:02:01.656",71,74.6422500610352,95,0,NA,9098,78.6521759033204
"00:02:01.668",71,74.2540664672852,95,0,NA,9099,78.0965626239777
"00:02:01.684",71,73.9195861816406,95,0,NA,9100,77.5825219154358
"00:02:01.696",71,73.6290512084961,95,0,NA,9101,77.1019740104675
"00:02:01.708",71,73.3800277709961,95,0,NA,9102,76.653858423233
"00:02:01.724",71,73.1700592041016,95,0,NA,9103,76.2370157241822
"00:02:01.736",71,72.9942779541016,95,0,NA,9104,75.8477988243103
"00:02:01.752",71,72.8648834228516,95,0,NA,9105,75.499475479126
"00:02:01.764",71,72.7745513916016,95,0,NA,9106,75.1861710548401
"00:02:01.776",71,72.730598449707,95,0,NA,9107,74.9164228439331
"00:02:01.792",71,72.730598449707,95,0,NA,9107,74.6892540454864
