PPG PulseOx1, RIPResp1, Heart Rate PulseOx1, Temperature Sensor 1, RIPResp2, SpO2 PulseOx1, Pulse d(Trace)/dt, Pulse d2(Trace)/dt2, Pulse Rate (BPM), d(Pulse Rate)/dt (BPMPM), Pulse Interval (ms), Pulse RMSSD (ms), Pulse SDNN (BPM), Pulse P50 (%), Smoothed RIP Resp1, Smoothed RIP Resp2, Breathing Rate (BPM), d(Breathing Rate)/dt (BPMPM), Interval (s), Inspiration (%), d(Inspiration)/dt (%PM), Breathing RMSSD (s), Breathing SDNN (BPM)
78.68772,-0.00832732,60,23.989363,-0.007123053,98,-0.048828125,0.01222229,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00506292,-0.004001458,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.63889,-0.0066706315,60,23.989363,-0.0053561255,98,-0.048828125,0,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.005123574,-0.0040259734,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.63889,-0.002764888,60,24.03445,-0.0015602186,98,-0.048828125,0,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.005184947,-0.0040506097,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.63889,-0.002677001,60,23.989363,-0.0015502498,98,-0.048828125,0,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.005235766,-0.004064937,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.58274,-0.0059666634,60,24.056995,-0.0047827363,98,-0.056152344,-0.0073242188,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0052813007,-0.0040744767,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.58274,-0.008603521,60,24.03445,-0.007218763,98,-0.056152344,-0.0073242188,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.005336541,-0.0040936186,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.58274,-0.0069731623,60,23.966816,-0.00547716,98,-0.056152344,-0.0073242188,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0053970474,-0.0041178255,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.54856,-0.0030540526,60,24.011908,-0.001665853,98,-0.034179688,0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00545488,-0.0041389526,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.54856,-0.002924189,60,24.011908,-0.0016152263,98,-0.034179688,0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0055043176,-0.004151948,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.54856,-0.0061969534,60,24.011908,-0.004834056,98,-0.034179688,0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0055503757,-0.004162212,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.536354,-0.008873351,60,24.056995,-0.0073106736,98,-0.012207031,0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0056043416,-0.004180594,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.536354,-0.0072714463,60,23.989363,-0.005597301,98,-0.012207031,0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0056639984,-0.004204622,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.536354,-0.0033499226,60,23.966816,-0.0017819032,98,-0.012207031,0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0057231723,-0.004227832,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.536354,-0.0031775907,60,24.10208,-0.0016907528,98,-0.012207031,0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.005773853,-0.0042429375,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.50706,-0.00641457,60,24.03445,-0.0048772395,98,-0.029296875,-0.017089844,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.005817376,-0.004251574,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.50706,-0.009126686,60,23.989363,-0.007390313,98,-0.029296875,-0.017089844,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0058680433,-0.004267502,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.50706,-0.0075552464,60,24.056995,-0.005706422,98,-0.029296875,-0.017089844,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.005924803,-0.0042893263,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.45579,-0.0036394894,60,23.966816,-0.0018948466,98,-0.05126953,-0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0059827166,-0.004311915,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.45579,-0.0034260973,60,24.011908,-0.0017625242,98,-0.05126953,-0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006032418,-0.004326269,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.45579,-0.0066341534,60,24.079538,-0.004922077,98,-0.05126953,-0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0060763345,-0.0043352367,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.45579,-0.009389184,60,23.989363,-0.007477574,98,-0.05126953,-0.021972656,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006128834,-0.004352689,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.3679,-0.007856391,60,24.011908,-0.005829625,98,-0.087890625,-0.036621094,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006189063,-0.0043773293,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.3679,-0.003930196,60,24.011908,-0.0020043477,98,-0.087890625,-0.036621094,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0062472047,-0.00439923,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.3679,-0.0036706477,60,23.989363,-0.0018255785,98,-0.087890625,-0.036621094,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0062961145,-0.0044118403,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.23605,-0.006853245,60,24.079538,-0.00496269,98,-0.13184357,-0.04396057,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0063399333,-0.0044199633,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.23605,-0.0096555725,60,24.011908,-0.007564299,98,-0.13184357,-0.04396057,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0063932105,-0.0044373083,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.23605,-0.008147255,60,23.966816,-0.005939193,98,-0.13184357,-0.04396057,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0064513832,-0.004459222,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.08469,-0.0042197853,60,24.03445,-0.002109848,98,-0.15136719,-0.01953125,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0065093013,-0.004480322,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.08469,-0.003920026,60,24.011908,-0.0018911138,98,-0.15136719,-0.01953125,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006559177,-0.004493429,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.08469,-0.00707379,60,24.011908,-0.005001694,98,-0.15136719,-0.01953125,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0066032857,-0.0045012296,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.9675,-0.009905666,60,24.079538,-0.0076341927,98,-0.1171875,0.034179688,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0066533047,-0.0045152083,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.9675,-0.008432642,60,23.989363,-0.00604295,98,-0.1171875,0.034179688,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0067103817,-0.0045359596,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.9675,-0.0045151412,60,23.989363,-0.0022213608,98,-0.1171875,0.034179688,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006769453,-0.0045582624,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.9675,-0.004165113,60,24.079538,-0.001954347,98,-0.1171875,0.034179688,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0068184705,-0.004570909,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.91623,-0.007293351,60,24.011908,-0.005042419,98,-0.05126953,0.06591797,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006862383,-0.0045790537,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.91623,-0.010166198,60,24.011908,-0.007715665,98,-0.05126953,0.06591797,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006914489,-0.004595348,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.91623,-0.008729182,60,24.079538,-0.006160319,98,-0.05126953,0.06591797,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.006973797,-0.004618822,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.945526,-0.004800305,60,23.989363,-0.0023259446,98,0.029296875,0.080566406,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00703083,-0.0046397387,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.945526,-0.0044033155,60,24.011908,-0.0020134002,98,0.029296875,0.080566406,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00707847,-0.0046515497,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.945526,-0.007510856,60,24.079538,-0.00508482,98,0.029296875,0.080566406,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0071219713,-0.00466003,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
77.945526,-0.010424495,60,24.011908,-0.0078009143,98,0.029296875,0.080566406,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007173631,-0.0046770796,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.04318,-0.009010702,60,24.011908,-0.006268233,98,0.09765625,0.068359375,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007229935,-0.0046986626,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.04318,-0.0050847754,60,24.011908,-0.0024347976,98,0.09765625,0.068359375,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007286829,-0.004720433,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.04318,-0.004648514,60,24.011908,-0.0020849481,98,0.09765625,0.068359375,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0073358687,-0.004734743,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.24582,-0.0077236667,60,24.056995,-0.0051274896,98,0.20263672,0.10498047,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0073784306,-0.0047432766,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.24582,-0.010667503,60,24.03445,-0.0078751,98,0.20263672,0.10498047,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0074270326,-0.0047581135,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.24582,-0.009285718,60,23.989363,-0.0063748285,98,0.20263672,0.10498047,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0074820356,-0.004779433,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.60471,-0.005363345,60,24.03445,-0.00254298,98,0.35889435,0.15625,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0075377496,-0.0048010694,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.60471,-0.0048911646,60,24.011908,-0.0021590889,98,0.35889435,0.15625,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0075862794,-0.0048158974,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
78.60471,-0.007927179,60,24.011908,-0.0051671416,98,0.35889435,0.15625,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007626982,-0.0048238277,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
79.17113,-0.010907896,60,24.10208,-0.007953152,98,0.5664139,0.20751953,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0076750605,-0.0048394385,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
79.17113,-0.009565227,60,24.011908,-0.0064916164,98,0.5664139,0.20751953,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0077309622,-0.004862796,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
79.17113,-0.0056425184,60,23.966816,-0.0026570857,98,0.5664139,0.20751953,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007786797,-0.004885617,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
79.17113,-0.005114481,60,24.056995,-0.0022189245,98,0.5664139,0.20751953,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007831461,-0.004897584,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
79.95972,-0.008129507,60,23.989363,-0.00520961,98,0.7885895,0.22216797,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007871926,-0.004906078,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
79.95972,-0.011151351,60,24.011908,-0.008038156,98,0.7885895,0.22216797,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007920617,-0.0049230787,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
79.95972,-0.0098345205,60,24.056995,-0.006601967,98,0.7885895,0.22216797,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.007974476,-0.0049451487,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
80.89967,-0.005914852,60,23.94427,-0.0027686208,98,0.93995667,0.15136719,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008028942,-0.0049674558,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
80.89967,-0.005339831,60,24.03445,-0.002285555,98,0.93995667,0.15136719,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008074013,-0.0049807816,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
80.89967,-0.008325376,60,24.056995,-0.0052510947,98,0.93995667,0.15136719,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008113186,-0.0049890787,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
80.89967,-0.011374399,60,23.989363,-0.008108921,98,0.93995667,0.15136719,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008157796,-0.005003232,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.866486,-0.010088012,60,24.03445,-0.0067032427,98,0.96681213,0.026855469,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008208494,-0.005023487,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.866486,-0.006181732,60,23.989363,-0.0028814971,98,0.96681213,0.026855469,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00826187,-0.005046062,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.866486,-0.005562879,60,23.989363,-0.0023561195,98,0.96681213,0.026855469,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00830648,-0.005060175,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.757614,-0.0085158795,60,24.10208,-0.005292468,98,0.89112854,-0.075683594,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00834458,-0.00506845,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.757614,-0.011601582,60,24.011908,-0.008188404,98,0.89112854,-0.075683594,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008390017,-0.0050843465,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.757614,-0.010353416,60,23.989363,-0.0068206787,98,0.89112854,-0.075683594,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008443098,-0.0051078335,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.45098,-0.006442152,60,24.056995,-0.0029926524,98,0.693367,-0.1977539,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008495182,-0.0051300647,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.45098,-0.005771868,60,23.989363,-0.002418436,98,0.693367,-0.1977539,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00853698,-0.005142528,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.45098,-0.008693464,60,24.03445,-0.005327694,98,0.693367,-0.1977539,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.0085724965,-0.005149573,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.85382,-0.0118205175,60,24.056995,-0.00826744,98,0.40283966,-0.29052734,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008616284,-0.0051653804,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.85382,-0.01060465,60,23.94427,-0.006932661,98,0.40283966,-0.29052734,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00866653,-0.005187777,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.85382,-0.006696962,60,24.011908,-0.003106624,98,0.40283966,-0.29052734,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008717492,-0.005210571,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.85382,-0.0059722513,60,24.03445,-0.0024816245,98,0.40283966,-0.29052734,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008757569,-0.0052232086,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.949036,-0.008871652,60,24.011908,-0.0053738505,98,0.095214844,-0.3076172,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008793207,-0.00523244,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.949036,-0.012023628,60,24.079538,-0.008341312,98,0.095214844,-0.3076172,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008833828,-0.0052472143,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.949036,-0.010831296,60,24.011908,-0.0070310086,98,0.095214844,-0.3076172,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008879158,-0.005266884,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.792786,-0.006927654,60,23.94427,-0.0032084584,98,-0.15625,-0.25146484,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008925296,-0.005287251,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.792786,-0.0061795637,60,24.079538,-0.0025626943,98,-0.15625,-0.25146484,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.008966759,-0.005303465,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.792786,-0.009036407,60,24.011908,-0.005417526,98,-0.15625,-0.25146484,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00899971,-0.0053122,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.792786,-0.012212925,60,24.011908,-0.00841257,98,-0.15625,-0.25146484,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.009037569,-0.0053264513,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.4461,-0.011056155,60,24.056995,-0.0071389675,98,-0.34668732,-0.19042969,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.009082541,-0.005348043,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.4461,-0.00716009,60,23.92172,-0.0033228323,98,-0.34668732,-0.19042969,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.009129028,-0.005370918,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.4461,-0.0063525215,60,24.011908,-0.0026188195,98,-0.34668732,-0.19042969,60.413647,6.6372914,927.90283,58.252594,4.5721097,44.444447,-0.00916362,-0.005382143,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.01152,-0.009186991,60,24.056995,-0.0054541826,98,-0.43457794,-0.087890625,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009193736,-0.0053894743,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.01152,-0.012399159,60,23.989363,-0.008485481,98,-0.43457794,-0.087890625,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009230983,-0.0054040565,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
83.01152,-0.011282042,60,24.011908,-0.007250592,98,-0.43457794,-0.087890625,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009276161,-0.0054263817,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.60868,-0.0073879436,60,23.989363,-0.003433764,98,-0.40283966,0.03173828,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.0093217315,-0.005448568,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.60868,-0.0065296814,60,23.989363,-0.002680488,98,-0.40283966,0.03173828,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009357164,-0.0054609017,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.60868,-0.00933373,60,24.10208,-0.005488962,98,-0.40283966,0.03173828,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.0093865115,-0.0054678577,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.30106,-0.012579113,60,24.011908,-0.00855428,98,-0.3076172,0.0952301,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.0094225025,-0.005481617,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.30106,-0.011490382,60,23.966816,-0.0073473305,98,-0.3076172,0.0952301,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.00946417,-0.005500965,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.30106,-0.007608466,60,24.056995,-0.003540136,98,-0.3076172,0.0952301,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.0095082745,-0.0055222395,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.30106,-0.006708361,60,23.966816,-0.0027463585,98,-0.3076172,0.0952301,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.00954401,-0.0055354135,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.09354,-0.009479351,60,24.011908,-0.0055247694,98,-0.20752716,0.1000824,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009573135,-0.005542575,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.09354,-0.012751758,60,24.10208,-0.0086194575,98,-0.20752716,0.1000824,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009607664,-0.0055556106,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
82.09354,-0.011697471,60,23.989363,-0.007447399,98,-0.20752716,0.1000824,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009649082,-0.0055756243,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.90555,-0.007827513,60,23.989363,-0.003649637,98,-0.18798828,0.01953125,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.0096928915,-0.0055975243,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.90555,-0.0068707243,60,24.03445,-0.0028004944,98,-0.18798828,0.01953125,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009725364,-0.0056083514,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.90555,-0.009612747,60,23.989363,-0.005553782,98,-0.18798828,0.01953125,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009752043,-0.005614154,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.6907,-0.012915373,60,24.056995,-0.008681349,98,-0.21485138,-0.026855469,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009784766,-0.0056265327,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.6907,-0.011899821,60,24.011908,-0.0075483397,98,-0.21485138,-0.026855469,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009825236,-0.0056467205,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.6907,-0.0080338195,60,23.989363,-0.0037522092,98,-0.21485138,-0.026855469,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.0098664975,-0.0056672352,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.6907,-0.007032171,60,24.03445,-0.0028597042,98,-0.21485138,-0.026855469,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009898786,-0.005679077,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.43679,-0.00974375,60,24.03445,-0.0055863485,98,-0.25390625,-0.03904724,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009924987,-0.00568559,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
81.43679,-0.013076998,60,23.989363,-0.008746818,98,-0.25390625,-0.03904724,56.360146,-45.979626,887.3186,56.905094,4.3709702,33.333336,-0.009957313,-0.005698684,12.836635,-1.1901166,4.7918997,41.700832,-10.555746,1.4035476,4.345055
